Start time,End time,A6_Upper_Bus_PhaseA,A6_Upper_Bus_PhaseB,A6_Upper_Bus_PhaseC,A6_Lower_Bus_PhaseA,A6_Lower_Bus_PhaseB,A6_Lower_Bus_PhaseC,A6_Outgoing_PhaseA,A6_Outgoing_PhaseB,A6_Outgoing_PhaseC,PD_Max_Upper,PD_Max_Lower,PD_Max_Spout,PD_Max_Outgoing
2019-09-28 01:05:00,2019-09-28 01:10:00,26.109644,26.024593,26.887669,25.700001,25.6,25.4,25.930354,25.700001,25.6,1.62634e-18,0.0,0.0,0.0
2019-09-28 01:10:00,2019-09-28 01:15:00,26.079998,26.1,26.89,25.700001,25.619998,25.4,25.929648,25.700001,25.592687,1.62634e-18,0.0,0.0,0.0
2019-09-28 01:15:00,2019-09-28 01:20:00,26.1,26.069643,26.872328,25.689998,25.640003,25.4,25.94036,25.690001,25.577314,1.62634e-18,0.0,0.0,0.0
2019-09-28 01:20:00,2019-09-28 01:25:00,26.082325,26.062677,26.86767,25.700001,25.627675,25.4,25.919648,25.690001,25.6,1.62634e-18,0.0,0.0,0.0
2019-09-28 01:25:00,2019-09-28 01:30:00,26.077675,26.040359,26.880002,25.700001,25.612326,25.4,25.940356,25.700001,25.579998,1.62634e-18,0.0,0.0,0.0
2019-09-28 01:30:00,2019-09-28 01:35:00,26.079998,26.029999,26.919997,25.699644,25.6,25.379645,25.919641,25.700001,25.6,1.62634e-18,0.0,0.0,0.0
2019-09-28 01:35:00,2019-09-28 01:40:00,26.08,26.077318,26.89,25.672683,25.6,25.39036,25.947319,25.700001,25.6,1.62634e-18,0.0,0.0,0.0
2019-09-28 01:40:00,2019-09-28 01:45:00,26.09,26.07,26.879642,25.647317,25.6,25.4,25.920002,25.700001,25.582681,1.62634e-18,0.0,0.0,0.0
2019-09-28 01:45:00,2019-09-28 01:50:00,26.042325,26.09,26.890358,25.660364,25.6,25.389997,25.912686,25.690003,25.597317,1.62634e-18,0.0,0.0,0.0
2019-09-28 01:50:00,2019-09-28 01:55:00,26.037647,26.080003,26.9,25.66234,25.6,25.369645,25.91,25.699651,25.569991,1.62634e-18,0.0,0.0,0.0
2019-09-28 01:55:00,2019-09-28 02:00:00,26.070006,26.08,26.9,25.65765,25.6,25.38035,25.9,25.690004,25.572359,1.62634e-18,0.0,0.0,0.0
2019-09-28 02:00:00,2019-09-28 02:05:00,26.090003,26.042704,26.9,25.670001,25.6,25.389997,25.927644,25.62306,25.537647,1.62634e-18,0.0,0.0,0.0
2019-09-28 02:05:00,2019-09-28 02:10:00,26.1,26.070005,26.852704,25.692354,25.6,25.380003,25.912353,25.687296,25.562348,1.62634e-18,0.0,0.0,0.0
2019-09-28 02:10:00,2019-09-28 02:15:00,26.082354,26.039649,26.877299,25.657647,25.6,25.390002,25.9,25.659998,25.537649,1.62634e-18,0.0,0.0,0.0
2019-09-28 02:15:00,2019-09-28 02:20:00,26.059995,26.039995,26.869997,25.632707,25.610003,25.372704,25.9,25.690001,25.572351,1.62634e-18,0.0,0.0,0.0
2019-09-28 02:20:00,2019-09-28 02:25:00,26.070346,26.037641,26.882704,25.656948,25.6,25.357299,25.9,25.692702,25.56765,1.62634e-18,0.0,0.0,0.0
2019-09-28 02:25:00,2019-09-28 02:30:00,26.077296,26.04,26.870003,25.603053,25.6,25.359998,25.9,25.62,25.552351,1.62634e-18,0.0,0.0,0.0
2019-09-28 02:30:00,2019-09-28 02:35:00,26.088239,26.059653,26.857304,25.637302,25.6,25.342349,25.9,25.649999,25.509997,1.62634e-18,0.0,0.0,0.0
2019-09-28 02:35:00,2019-09-28 02:40:00,26.011764,26.070002,26.892696,25.652697,25.6,25.349996,25.9,25.657304,25.54,1.62634e-18,0.0,0.0,0.0
2019-09-28 02:40:00,2019-09-28 02:45:00,26.08,26.080353,26.889999,25.629648,25.6,25.367303,25.9,25.682698,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 02:45:00,2019-09-28 02:50:00,26.1,26.07,26.86965,25.6,25.6,25.3527,25.9,25.677298,25.509997,1.62634e-18,0.0,0.0,0.0
2019-09-28 02:50:00,2019-09-28 02:55:00,26.1,26.099647,26.869995,25.6,25.6,25.327661,25.909997,25.630011,25.537657,1.62634e-18,0.0,0.0,0.0
2019-09-28 02:55:00,2019-09-28 03:00:00,26.059995,26.020354,26.860354,25.61,25.6,25.369646,25.9,25.62234,25.532348,1.62634e-18,0.0,0.0,0.0
2019-09-28 03:00:00,2019-09-28 03:05:00,26.072692,26.032343,26.876955,25.609998,25.6,25.362694,25.9,25.617307,25.500354,1.62634e-18,0.0,0.0,0.0
2019-09-28 03:05:00,2019-09-28 03:10:00,26.077307,26.0,26.870354,25.6,25.6,25.337307,25.9,25.630354,25.509646,1.62634e-18,0.0,0.0,0.0
2019-09-28 03:10:00,2019-09-28 03:15:00,26.050003,26.030349,26.869651,25.6,25.6,25.333043,25.9,25.642341,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 03:15:00,2019-09-28 03:20:00,26.059998,26.049646,26.83,25.6,25.59,25.329644,25.9,25.6,25.51,1.62634e-18,0.0,0.0,0.0
2019-09-28 03:20:00,2019-09-28 03:25:00,26.090003,26.017665,26.890352,25.61,25.6,25.300001,25.9,25.619998,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 03:25:00,2019-09-28 03:30:00,26.080006,26.04,26.882337,25.61,25.6,25.349998,25.9,25.600356,25.51,1.62634e-18,0.0,0.0,0.0
2019-09-28 03:30:00,2019-09-28 03:35:00,26.042332,26.012337,26.839998,25.619998,25.6,25.300001,25.9,25.609648,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 03:35:00,2019-09-28 03:40:00,26.017668,26.02,26.830358,25.6,25.6,25.300001,25.9,25.61,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 03:40:00,2019-09-28 03:45:00,26.089644,26.039995,26.857313,25.607314,25.6,25.300001,25.9,25.6,25.500357,1.62634e-18,0.0,0.0,0.0
2019-09-28 03:45:00,2019-09-28 03:50:00,26.040359,26.030359,26.83233,25.602687,25.6,25.300001,25.9,25.6,25.509644,1.62634e-18,0.0,0.0,0.0
2019-09-28 03:50:00,2019-09-28 03:55:00,26.032327,26.077309,26.840003,25.6,25.599644,25.300001,25.89,25.6,25.49,1.62634e-18,0.0,0.0,0.0
2019-09-28 03:55:00,2019-09-28 04:00:00,26.030003,26.03233,26.839645,25.6,25.580357,25.300001,25.9,25.610003,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 04:00:00,2019-09-28 04:05:00,26.027676,26.029997,26.790717,25.6,25.592325,25.309998,25.9,25.6,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 04:05:00,2019-09-28 04:10:00,26.052325,26.03,26.809643,25.6,25.587318,25.300001,25.89,25.6,25.49,1.62634e-18,0.0,0.0,0.0
2019-09-28 04:10:00,2019-09-28 04:15:00,26.02,26.01,26.800001,25.6,25.560001,25.300001,25.9,25.6,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 04:15:00,2019-09-28 04:20:00,26.019997,25.959995,26.800001,25.6,25.56036,25.300001,25.89,25.6,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 04:20:00,2019-09-28 04:25:00,26.03,26.029997,26.800001,25.6,25.58,25.300001,25.862682,25.6,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 04:25:00,2019-09-28 04:30:00,26.047315,26.0,26.800001,25.6,25.552682,25.309998,25.897317,25.6,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 04:30:00,2019-09-28 04:35:00,26.022677,26.020003,26.820001,25.6,25.56964,25.300001,25.88,25.6,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 04:35:00,2019-09-28 04:40:00,26.03,26.0,26.800001,25.6,25.517678,25.300001,25.89,25.6,25.479997,1.62634e-18,0.0,0.0,0.0
2019-09-28 04:40:00,2019-09-28 04:45:00,26.04,25.759995,26.800001,25.6,25.559998,25.300001,25.859998,25.6,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 04:45:00,2019-09-28 04:50:00,26.02,26.02,26.800001,25.6,25.569641,25.300001,25.88,25.6,25.489641,1.62634e-18,0.0,0.0,0.0
2019-09-28 04:50:00,2019-09-28 04:55:00,26.040011,26.020003,26.789984,25.6,25.502678,25.300001,25.859634,25.6,25.490357,1.62634e-18,0.0,0.0,0.0
2019-09-28 04:55:00,2019-09-28 05:00:00,26.040351,26.047648,26.790001,25.59,25.54,25.300001,25.860355,25.6,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 05:00:00,2019-09-28 05:05:00,26.039647,26.012355,26.800001,25.6,25.517302,25.300001,25.870003,25.6,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 05:05:00,2019-09-28 05:10:00,26.000352,26.049995,26.800001,25.6,25.5127,25.300001,25.850005,25.5927,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 05:10:00,2019-09-28 05:15:00,26.049646,26.027653,26.790001,25.6,25.529998,25.299649,25.872347,25.59,25.5,1.62634e-18,0.0,0.0,0.000151396
2019-09-28 05:15:00,2019-09-28 05:20:00,26.040347,26.012347,26.819998,25.560003,25.5,25.280353,25.810003,25.597301,25.489997,1.62634e-18,0.0,0.0,0.0
2019-09-28 05:20:00,2019-09-28 05:25:00,26.067294,26.020003,26.800001,25.59,25.53,25.300001,25.830003,25.6,25.5,1.62634e-18,0.0,0.0,0.0
2019-09-28 05:25:00,2019-09-28 05:30:00,26.042352,26.01,26.800001,25.580003,25.5,25.290004,25.810001,25.579998,25.440002,1.62634e-18,0.0,0.0,0.0
2019-09-28 05:30:00,2019-09-28 05:35:00,26.059995,26.0,26.800001,25.569647,25.52,25.292696,25.837656,25.6,25.469649,1.62634e-18,0.0,0.0,0.0
2019-09-28 05:35:00,2019-09-28 05:40:00,26.07,26.010353,26.819998,25.580351,25.529997,25.297306,25.829648,25.582342,25.429997,1.62634e-18,0.0,0.0,0.0
2019-09-28 05:40:00,2019-09-28 05:45:00,26.0,26.029644,26.780004,25.57,25.5,25.300001,25.820002,25.567658,25.4427,1.62634e-18,0.0,0.0,0.0
2019-09-28 05:45:00,2019-09-28 05:50:00,26.037658,26.0,26.762696,25.552342,25.5,25.282696,25.813051,25.6,25.467658,1.62634e-18,0.0,0.0,0.0
2019-09-28 05:50:00,2019-09-28 05:55:00,26.019649,26.019997,26.767308,25.52,25.5,25.267306,25.819645,25.579995,25.452336,1.62634e-18,0.0,0.0,0.0
2019-09-28 05:55:00,2019-09-28 06:00:00,26.042693,26.02,26.790001,25.51,25.5,25.262692,25.810001,25.6,25.410354,1.62634e-18,0.0,0.0,0.0
2019-09-28 06:00:00,2019-09-28 06:05:00,26.009997,26.0,26.782692,25.537309,25.5,25.26695,25.800001,25.569998,25.456957,1.62634e-18,0.0,0.0,0.0
2019-09-28 06:05:00,2019-09-28 06:10:00,26.0,26.03,26.797307,25.502694,25.5,25.260355,25.800001,25.58,25.452691,1.62634e-18,0.0,0.0,0.0
2019-09-28 06:10:00,2019-09-28 06:15:00,26.030351,26.030351,26.800001,25.5,25.5,25.252338,25.800001,25.552693,25.440356,1.62634e-18,0.0,0.0,0.0
2019-09-28 06:15:00,2019-09-28 06:20:00,26.020001,26.017312,26.800001,25.5,25.5,25.227664,25.800001,25.539652,25.48731,1.62634e-18,0.0,0.0,0.0
2019-09-28 06:20:00,2019-09-28 06:25:00,26.039643,26.032332,26.77233,25.5,25.5,25.259998,25.800356,25.527311,25.412686,1.62634e-18,0.0,0.0,0.0
2019-09-28 06:25:00,2019-09-28 06:30:00,26.0,26.0,26.767667,25.507312,25.5,25.242333,25.819644,25.549999,25.439645,1.62634e-18,0.0,0.0,0.0
2019-09-28 06:30:00,2019-09-28 06:35:00,26.0,26.0,26.790004,25.51269,25.5,25.229998,25.800001,25.560349,25.420002,1.62634e-18,0.0,0.0,0.0
2019-09-28 06:35:00,2019-09-28 06:40:00,26.029997,26.0,26.790001,25.5,25.5,25.239998,25.800001,25.542686,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 06:40:00,2019-09-28 06:45:00,26.0,26.019992,26.800001,25.5,25.5,25.219998,25.800001,25.519643,25.41,1.62634e-18,0.0,0.0,0.0
2019-09-28 06:45:00,2019-09-28 06:50:00,26.019998,26.0,26.819996,25.5,25.5,25.207321,25.80768,25.530356,25.407678,1.62634e-18,0.0,0.0,0.0
2019-09-28 06:50:00,2019-09-28 06:55:00,26.019998,26.0,26.790001,25.5,25.5,25.202681,25.822322,25.529644,25.422321,1.62634e-18,0.0,0.0,80.09521484
2019-09-28 06:55:00,2019-09-28 07:00:00,26.0,26.01,26.790001,25.5,25.5,25.200001,25.800001,25.50732,25.41,1.62634e-18,0.0,0.0,58.65127563
2019-09-28 07:00:00,2019-09-28 07:05:00,26.020364,26.01,26.800001,25.5,25.5,25.237316,25.800001,25.50268,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 07:05:00,2019-09-28 07:10:00,26.019641,26.019998,26.830716,25.5,25.5,25.202681,25.800001,25.5,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 07:10:00,2019-09-28 07:15:00,26.017295,26.0,26.869301,25.5,25.5,25.210015,25.800001,25.5,25.410014,1.62634e-18,0.0,0.0,30.08788872
2019-09-28 07:15:00,2019-09-28 07:20:00,26.012702,26.020003,26.770001,25.5,25.5,25.200001,25.800001,25.5,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 07:20:00,2019-09-28 07:25:00,26.0373,26.01,26.79965,25.5,25.5,25.200001,25.800001,25.5,25.42,1.62634e-18,0.0,0.0,0.0
2019-09-28 07:25:00,2019-09-28 07:30:00,26.01,26.0,26.790001,25.5,25.482701,25.200001,25.800001,25.5,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 07:30:00,2019-09-28 07:35:00,26.052701,26.0,26.77035,25.5,25.447299,25.200001,25.800001,25.5,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 07:35:00,2019-09-28 07:40:00,26.0,26.02,26.790001,25.5,25.48,25.200001,25.800001,25.5,25.41,1.62634e-18,0.0,0.0,0.0
2019-09-28 07:40:00,2019-09-28 07:45:00,26.017301,26.0,26.792348,25.5,25.47965,25.200001,25.800001,25.5,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 07:45:00,2019-09-28 07:50:00,26.012702,26.0,26.760354,25.5,25.460355,25.200001,25.800001,25.5,25.4,1.62634e-18,0.0,0.0,14.99988556
2019-09-28 07:50:00,2019-09-28 07:55:00,26.0,26.0,26.787302,25.5,25.459647,25.200001,25.800001,25.5,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 07:55:00,2019-09-28 08:00:00,26.01,26.0,26.790001,25.5,25.480353,25.200001,25.790001,25.5,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 08:00:00,2019-09-28 08:05:00,26.0,26.0,26.780001,25.5,25.452355,25.200001,25.800001,25.5,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 08:05:00,2019-09-28 08:10:00,26.000351,26.0,26.780004,25.5,25.447647,25.200001,25.800001,25.5,25.39,1.62634e-18,0.0,0.0,0.0
2019-09-28 08:10:00,2019-09-28 08:15:00,26.009652,26.0,26.780005,25.472345,25.442701,25.209998,25.800001,25.480004,25.4,1.62634e-18,0.0,0.0,13.2550745
2019-09-28 08:15:00,2019-09-28 08:20:00,26.0,26.0,26.742704,25.47765,25.449651,25.200001,25.800001,25.4727,25.4,1.62634e-18,0.0,0.0,99.609375
2019-09-28 08:20:00,2019-09-28 08:25:00,26.019997,26.0,26.779646,25.5,25.419997,25.210001,25.800001,25.497297,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 08:25:00,2019-09-28 08:30:00,26.01,26.0,26.749998,25.5,25.41,25.200001,25.800001,25.5,25.38,1.62634e-18,0.0,0.0,0.0
2019-09-28 08:30:00,2019-09-28 08:35:00,26.0,26.0,26.747303,25.489649,25.4,25.180006,25.800001,25.482342,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 08:35:00,2019-09-28 08:40:00,26.0,26.0,26.770357,25.450356,25.4,25.190001,25.782338,25.487663,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 08:40:00,2019-09-28 08:45:00,26.000355,26.0,26.790004,25.5,25.400354,25.199646,25.757659,25.49,25.4,1.62634e-18,0.0,0.0,0.0
2019-09-28 08:45:00,2019-09-28 08:50:00,26.009648,25.990003,26.772695,25.442694,25.41965,25.172687,25.730004,25.480003,25.39,1.62634e-18,0.0,0.0,0.0
2019-09-28 08:50:00,2019-09-28 08:55:00,26.0,26.0,26.757307,25.469996,25.4,25.177664,25.76234,25.479997,25.392339,1.62634e-18,0.0,0.0,0.0
2019-09-28 08:55:00,2019-09-28 09:00:00,26.0,26.0,26.742698,25.409646,25.41,25.192692,25.747304,25.469651,25.367309,1.62634e-18,0.0,0.0,0.0
2019-09-28 09:00:00,2019-09-28 09:05:00,26.0,25.99,26.730004,25.440357,25.4,25.177307,25.75035,25.470352,25.360352,1.62634e-18,0.0,0.0,0.0
2019-09-28 09:05:00,2019-09-28 09:10:00,25.989997,25.952691,26.770001,25.456954,25.4,25.142695,25.750004,25.480003,25.360003,1.62634e-18,0.0,0.0,0.0
2019-09-28 09:10:00,2019-09-28 09:15:00,26.0,25.997309,26.759644,25.440001,25.4,25.159641,25.732338,25.450002,25.399644,1.62634e-18,0.0,0.0,0.0
2019-09-28 09:15:00,2019-09-28 09:20:00,25.99,26.0,26.750003,25.452687,25.4,25.150001,25.700001,25.480002,25.380356,1.62634e-18,0.0,0.0,0.0
2019-09-28 09:20:00,2019-09-28 09:25:00,26.0,25.999645,26.737664,25.4,25.4,25.110355,25.757314,25.46,25.359998,1.62634e-18,0.0,0.0,0.0
2019-09-28 09:25:00,2019-09-28 09:30:00,26.0,25.990357,26.759998,25.407665,25.4,25.169646,25.732687,25.492334,25.352335,1.62634e-18,0.0,0.0,0.0
2019-09-28 09:30:00,2019-09-28 09:35:00,25.992689,25.972689,26.759646,25.412331,25.4,25.12,25.729998,25.430357,25.36,1.62634e-18,0.0,0.0,0.0
2019-09-28 09:35:00,2019-09-28 09:40:00,25.970001,25.967313,26.74269,25.429997,25.4,25.129998,25.710001,25.419645,25.327667,1.62634e-18,0.0,0.0,0.0
2019-09-28 09:40:00,2019-09-28 09:45:00,25.997312,25.972688,26.739993,25.4,25.4,25.119995,25.707321,25.400358,25.39,1.62634e-18,0.0,0.0,0.0
2019-09-28 09:45:00,2019-09-28 09:50:00,26.0,25.99732,26.737315,25.4,25.4,25.1,25.742686,25.440001,25.392326,1.62634e-18,0.0,0.0,0.0
2019-09-28 09:50:00,2019-09-28 09:55:00,25.98268,26.0,26.713043,25.4,25.4,25.1,25.749998,25.42964,25.347677,1.62634e-18,0.0,0.0,0.0
2019-09-28 09:55:00,2019-09-28 10:00:00,25.98732,26.0,26.729996,25.4,25.4,25.120005,25.739999,25.419997,25.342319,1.62634e-18,0.0,0.0,0.0
2019-09-28 10:00:00,2019-09-28 10:05:00,25.952321,25.979983,26.747288,25.4,25.4,25.1,25.700001,25.450031,25.320029,1.62634e-18,0.0,0.0,0.0
2019-09-28 10:05:00,2019-09-28 10:10:00,25.987651,25.979997,26.752699,25.4,25.4,25.1,25.700001,25.4,25.310001,1.62634e-18,0.0,0.0,0.0
2019-09-28 10:10:00,2019-09-28 10:15:00,25.99,26.0,26.73965,25.4,25.4,25.11,25.700001,25.44,25.330001,1.62634e-18,0.0,0.0,0.0
2019-09-28 10:15:00,2019-09-28 10:20:00,25.992349,25.99,26.720001,25.4,25.38,25.12,25.717651,25.43765,25.340001,1.62634e-18,0.0,0.0,0.0
2019-09-28 10:20:00,2019-09-28 10:25:00,25.977648,25.980003,26.700001,25.4,25.39,25.110003,25.71235,25.412349,25.337662,1.62634e-18,0.0,0.0,0.0
2019-09-28 10:25:00,2019-09-28 10:30:00,26.01,25.952344,26.727304,25.4,25.39,25.1,25.700001,25.410352,25.332697,1.62634e-18,0.0,0.0,0.0
2019-09-28 10:30:00,2019-09-28 10:35:00,25.969995,25.947303,26.712698,25.4,25.4,25.1,25.700001,25.409647,25.347301,1.62634e-18,0.0,0.0,0.0
2019-09-28 10:35:00,2019-09-28 10:40:00,25.999647,25.97,26.700001,25.4,25.4,25.1,25.710001,25.400352,25.312698,1.62634e-18,0.0,0.0,0.0
2019-09-28 10:40:00,2019-09-28 10:45:00,25.920353,25.963049,26.720001,25.4,25.4,25.1,25.700001,25.439647,25.339645,1.62634e-18,0.0,0.0,0.0
2019-09-28 10:45:00,2019-09-28 10:50:00,25.979997,25.977303,26.720001,25.4,25.39,25.11,25.700001,25.4,25.307655,1.62634e-18,0.0,0.0,0.0
2019-09-28 10:50:00,2019-09-28 10:55:00,26.0,25.982695,26.700001,25.4,25.38,25.12,25.700001,25.4,25.312345,1.62634e-18,0.0,0.0,0.0
2019-09-28 10:55:00,2019-09-28 11:00:00,26.0,25.937299,26.710003,25.4,25.389997,25.1,25.700001,25.4,25.319998,1.62634e-18,0.0,0.0,0.0
2019-09-28 11:00:00,2019-09-28 11:05:00,26.0,25.980008,26.707308,25.4,25.39,25.1,25.700001,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 11:05:00,2019-09-28 11:10:00,26.009647,25.969997,26.702696,25.4,25.392341,25.1,25.700001,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 11:10:00,2019-09-28 11:15:00,25.970355,25.962341,26.700001,25.4,25.387656,25.1,25.700001,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 11:15:00,2019-09-28 11:20:00,26.0,25.977659,26.700001,25.4,25.4,25.1,25.700001,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 11:20:00,2019-09-28 11:25:00,25.989644,25.949647,26.700001,25.4,25.4,25.1,25.747668,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 11:25:00,2019-09-28 11:30:00,25.972691,25.953044,26.700001,25.4,25.36,25.1,25.800001,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 11:30:00,2019-09-28 11:35:00,25.970359,25.970004,26.700355,25.4,25.379995,25.1,25.800001,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 11:35:00,2019-09-28 11:40:00,25.987304,25.947299,26.709644,25.39,25.382339,25.1,25.800001,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 11:40:00,2019-09-28 11:45:00,25.922691,25.98,26.700001,25.4,25.340001,25.1,25.800001,25.4,25.310356,1.62634e-18,0.0,0.0,0.0
2019-09-28 11:45:00,2019-09-28 11:50:00,25.997309,25.949644,26.700001,25.4,25.337667,25.1,25.800001,25.4,25.309646,1.62634e-18,0.0,0.0,0.0
2019-09-28 11:50:00,2019-09-28 11:55:00,25.979647,25.940353,26.700001,25.4,25.349995,25.1,25.800001,25.410002,25.300001,1.62634e-18,0.0,0.0,89.97802734
2019-09-28 11:55:00,2019-09-28 12:00:00,25.980355,25.939647,26.690001,25.39,25.369997,25.1,25.800001,25.4,25.310001,1.62634e-18,0.0,0.0,46.875
2019-09-28 12:00:00,2019-09-28 12:05:00,25.979997,25.922691,26.710001,25.37,25.360008,25.089998,25.800001,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 12:05:00,2019-09-28 12:10:00,25.950006,25.949997,26.700001,25.360003,25.352331,25.09,25.800001,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 12:10:00,2019-09-28 12:15:00,25.940002,25.967675,26.700001,25.369995,25.310358,25.092685,25.800001,25.409997,25.310358,1.62634e-18,0.0,0.0,0.0
2019-09-28 12:15:00,2019-09-28 12:20:00,26.0,25.962687,26.700001,25.39,25.299652,25.087315,25.800001,25.4,25.329644,1.62634e-18,0.0,0.0,0.0
2019-09-28 12:20:00,2019-09-28 12:25:00,26.042323,25.926962,26.700001,25.390002,25.310359,25.090003,25.800001,25.4,25.320001,1.62634e-18,0.0,0.0,0.0
2019-09-28 12:25:00,2019-09-28 12:30:00,25.977677,25.952681,26.700001,25.372679,25.319643,25.1,25.800001,25.4,25.309998,1.62634e-18,0.0,0.0,0.0
2019-09-28 12:30:00,2019-09-28 12:35:00,25.98964,25.967317,26.730001,25.387318,25.307316,25.092686,25.800001,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 12:35:00,2019-09-28 12:40:00,25.98036,25.922682,26.700001,25.352682,25.332683,25.087318,25.800001,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 12:40:00,2019-09-28 12:45:00,26.0,25.917299,26.709998,25.380019,25.360076,25.1,25.800001,25.4,25.327664,1.62634e-18,0.0,0.0,0.0
2019-09-28 12:45:00,2019-09-28 12:50:00,25.980003,25.912703,26.700001,25.379648,25.300001,25.09,25.800001,25.4,25.342705,1.62634e-18,0.0,0.0,0.0
2019-09-28 12:50:00,2019-09-28 12:55:00,25.999649,25.937646,26.699998,25.340001,25.310001,25.1,25.800001,25.4,25.30965,1.62634e-18,0.0,0.0,0.0
2019-09-28 12:55:00,2019-09-28 13:00:00,25.990351,25.972351,26.700001,25.357647,25.310004,25.09,25.800001,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 13:00:00,2019-09-28 13:05:00,26.0,25.929997,26.700001,25.332357,25.310001,25.090006,25.800001,25.437656,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 13:05:00,2019-09-28 13:10:00,26.0,25.927659,26.710001,25.330003,25.300001,25.09,25.800001,25.422338,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 13:10:00,2019-09-28 13:15:00,25.972694,25.932696,26.700001,25.380351,25.309998,25.092697,25.800001,25.4,25.300001,1.62634e-18,0.0,0.0,0.0
2019-09-28 13:15:00,2019-09-28 13:20:00,25.96695,25.917306,26.700001,25.357304,25.300001,25.087306,25.800001,25.44,25.310001,1.62634e-18,0.0,0.0,0.0
2019-09-28 13:20:00,2019-09-28 13:25:00,25.980351,25.982343,26.689998,25.362346,25.337301,25.080003,25.800001,25.41,25.307304,1.62634e-18,0.0,0.0,0.0
2019-09-28 13:25:00,2019-09-28 13:30:00,25.98,25.92,26.700353,25.35,25.312695,25.089648,25.800001,25.4,25.31,1.62634e-18,0.0,0.0,0.0
2019-09-28 13:30:00,2019-09-28 13:35:00,26.0,25.91,26.709646,25.367306,25.310004,25.070355,25.800001,25.410002,25.31305,1.62634e-18,0.0,0.0,0.0
2019-09-28 13:35:00,2019-09-28 13:40:00,25.99,25.9,26.669648,25.360354,25.319998,25.082693,25.800001,25.41,25.32,1.62634e-18,0.0,0.0,0.0
2019-09-28 13:40:00,2019-09-28 13:45:00,25.99,25.909997,26.700353,25.350003,25.300001,25.039653,25.800001,25.41,25.34,1.62634e-18,0.0,0.0,0.0
2019-09-28 13:45:00,2019-09-28 13:50:00,26.01,25.937664,26.700001,25.332698,25.300001,25.069995,25.800001,25.409997,25.329646,1.62634e-18,0.0,0.0,0.0
2019-09-28 13:50:00,2019-09-28 13:55:00,26.0,25.922338,26.729998,25.319645,25.300001,25.087307,25.800001,25.440352,25.320353,1.62634e-18,0.0,0.0,0.0
2019-09-28 13:55:00,2019-09-28 14:00:00,25.98,25.930002,26.690001,25.330354,25.300001,25.073047,25.790001,25.466956,25.367307,1.62634e-18,0.0,0.0,0.0
2019-09-28 14:00:00,2019-09-28 14:05:00,25.99,25.91,26.730006,25.356956,25.300001,25.097309,25.800001,25.473047,25.352688,1.62634e-18,0.0,0.0,0.0
